,User Name,Followers,Tweet,Polarity
5196,China Xinhua News,12680545,animal tests of a chinese covid19 vaccine candidate have shown that it can trigger robust neutralizing antibodies,0.0
5197,Nine News Queensland,135053,etihad will offer refunds to all consumers who purchased airfares in australia which were consequently cancelled du,0.0
5200,ABS-CBN News,7018921,sen imee marcos on lack of covid19 plans in duterte s sona2020 to me however it is our job both the economi,0.0
5202,ABS-CBN News Channel,4999222,sen imee marcos on lack of covid19 plans in duterte s sona2020 to me however it is our job both the econom,0.0
5203,NBC DFW,473540,dallas chef dies after complications from covid19,0.0
5204,ABS-CBN News Channel,4999222,full story zubiri tests negative for covid19 after virus scare before sona,0.024999999999999994
5206,Leticia Kawano-Dourado 🇧🇷,5989,adding pieces to the sars cov2 puzzle on how it ends up infecting alveolar cells covid19,0.0
5207,Open Letters,17160,sign hero pawns and i ll deliver a copy to your officials no 1 is from alden to,0.0
5208,ABS-CBN News Channel,4999222,look philippine red cross confirmatory test shows that senate majority leader migz zubiri is no longer infected wi,0.0
5209,Open Letters,17160,sign heroes act and i ll deliver a copy to your officials no 1 is from karen to,0.0
5210,Deccan Herald,57321,china holds first foreign ministers meeting with pakistan nepal afghanistan on covid19 bri,0.0625
5211,Uma Sudhir,43672,reason for big worry hyderabad covid19,0.0
5212,Geeta Mohan گیتا موہن गीता मोहन,51362,israel india the plane that landed from israel carrying testing equipments and r amp d team will go back with 150 in,0.0
5213,Porter Anderson,19560,media aslavitt to donlemon on covid19 this is what i call the kitchen sink we would suffer the rest of the s,0.0
5214,Nine News Gold Coast,38612,new south wales has record 14 new cases of covid19 in the past 24 hours 9news,0.007575757575757569
5217,"ɪᴀɴ ᴍ. ᴍᴀᴄᴋᴀʏ, ᴘʜᴅ 🦠🤧🧬🥼🦟🧻",105021,i ve had a coronavirus test how long will it take to get my results back a few things of interest to other nati,-0.09375
5218,Sylvester Turner,134493,covid19 is real and continues to run pravelant in our city especially in our communities it has hit extremely har,0.025000000000000005
5220,Tiffany Alaniz,3977,this mask ordinance in edmond doesn t go into effect until august 26th oklahoma covid19,0.0
5223,ABS-CBN News,7018921,katrinadomingo look philippine red cross confirmatory test shows that senate majority leader migz zubiri is no l,0.0
5225,Hindustan Times,7653778,covid19 continues to accelerate with a doubling of cases over the last six weeks world health organization chie,0.0
5226,Geeta Mohan گیتا موہن गीता मोहन,51362,travel bans cannot be indefinite countries must fight coronavirus at home who coronaviruspandemic coronavirus,0.0
5227,Bendigo Advertiser,11445,mercy health says all of the centre s staff and residents have been tested twice for coronavirus in the 10 days sin,0.0
5228,Plan International Philippines,3928,look we re distributing hygiene amp menstrualhealthmanagement kits in western samar through our raiseabove proje,0.0
5229,IRENA,87507,as the world responds to covid19 access to reliable affordable amp sustainable energy is critical to overcoming t,0.0
5230,Fred,57845,imagine being evicted unemployed and facing the ongoing threat of contracting covid19 without healthcare,0.0
5231,Armida Alisjahbana,1695,with the pandemic derailing us we need big initiatives to achieve the sdgs responses to the covid19 crisis must,0.0
5234,Khaleej Times,565569,uae remittances business set for rebound covid19,0.0
5236,CSIS Indonesia,25673,ultimately the challenges imposed from covid19 pandemic extend beyond the concept of traditional security the re,0.0
5238,Global Times,1888951,ne china s dalian announced on tuesday that it will suspend banquets to curb spread of the recent covid19 outbrea,0.0
5240,themocollins,15715,seriously you can t have a pbj but covid19 is cool c mon notmychild,0.008333333333333331
5242,Public News Service,48964,a new study finds rural americans are at higher risk for covid19 than their urban counterparts but less likely to,0.036616161616161616
5243,NHK WORLD News,79265,can mosquitoes transmit the coronavirus covid19,0.0
5245,OTV,535587,bhubaneswar gets another covid hospital as cases cross 2k mark covid19 coronavirus odisha,0.0
5246,Apple News,288519,could covid19 disappear naturally if enough people are exposed to the virus scientists are reaching a consensus o,0.0
5247,Walter + Eliza Hall,14292,professor marc pellegrini spoke to raf epstein abcmelbourne last night about the recent covid19 case numbers,0.0
5251,World Economic Forum,3827768,covid 19 fiscal policies to support governments now and for the future finance covid19,0.0
5253,California Endowment,42524,covid19 has highlighted the toll that existing health inequalities takes on our communities we need to imagine a,0.0
5256,United Nations ESCAP,61350,what would be the direction of post covid19 development cooperation work in north east asia find out this and mo,0.0
5261,Chris Griffith,15931,i can t vouch for their effectiveness but our building management team has installed this copper based antibacteria,0.0
5262,Adrienne Bell,16397,homelessness is a growing problem especially during covid19 the needs of millions of america s lowest income fam,0.0
5266,Gulf News,1143066,rules around family gatherings in uae for eiduladha coronavirus covid19,0.0
5273,Association of Colleges (AoC),25502,have any pressing questions regarding covid19 we ve set up a dedicated email address for colleges to send in thei,0.0
5274,AJ Bell,5957,our investment director russmould1 comments on greggs s first half loss as a result of lockdown in this,0.04166666666666667
5276,Open Letters,17167,sign please support emergency rental relief and i ll deliver a copy to your officials,0.0
5278,PIB in Chandigarh,6601,tobacco use is a major risk factor for cardiovascular disease cancer chronic lung disease and diabetes which put,0.0625
5282,BOOM Live,61423,a series of photos shared in usa uk canada brazil france germany italy serbia south africa brazil amp argent,0.0
5283,NCA,11345,yesterday s academicminute podcast featured ssu 1961 comm prof gina baleria discussing digital literacy and remot,0.0
5285,The Weather Network,1611719,the town of wasaga beach has implemented four beachfront pods designated areas for beach goers to safely social d,0.03333333333333333
5286,Deloitte Digital,43237,how will trends during the covid19 pandemic shape what the world may look like long term watch the new video from,0.043181818181818175
5288,GIC Africa,7630,multilateralismmatters as germany supports sierra leone in the fight against covid19 germany alongside partne,0.0
5290,TerryAdirimMD,4467,thread 1 x florida 7 day running average of covid19 cases continues at a plateau likely won t decrease soon bc,-0.075
5295,680 NEWS Toronto,364217,watch live associate medical officer of health dr vinita dubey is now answering all your covid19 questions on,0.06818181818181818
5296,CityNews Toronto,624781,watch live associate medical officer of health dr vinita dubey is now answering all your covid19 questions on,0.06818181818181818
5298,Michelle Choi,3429,one of those kind volunteers is demetrius paul aubrey who despite falling on hard times himself due to the,0.061111111111111095
5303,News Ghana,30448,news coronavirus covid19 i am touched by activities of rotary club minister,0.0
5305,Wilde & Tausch,18316,so jessenelson has declared championships in the nfl mlb and ncaa football seasons do not carry the same merit,0.0
5306,Elisabeth Kendall,13699,well done to women in east yemen s mahra for issue 6 of their newspaper there s news of local initiatives,0.0
5309,Catalan Government,59505,president quimtorraipla says measures adopted in recent weeks have reduced reproduction number of covid19 in llei,0.0
5313,UVM Medical Center,5818,vermont is currently the only state on track to contain covid19,0.0
5314,David Montgomery,13980,stowydad after a brief period this month where long term care covid19 deaths were rarer than other covid19 death,-0.05833333333333333
5315,Newsonepk,243853,9pm headline 29 july 2020 newsone9pmheadline 29july2020 9pmbulletin29july2020,0.0
5316,The Source Magazine,669292,donald trump jr reprimanded by twitter for covid 19 misinformation thesourcenews sourcereport donaldtrumpjr,0.0
5317,UNA-USA,14852,the covid19 crisis is putting the fight for genderequality at risk while this pandemic affects everyone it has,0.0
5319,Bloomberg Cities,36947,for localgov leaders covid19 has been a time of rapid innovation we spoke with ldn cdo amp eddieacopeland ab,0.0
5320,Ben Winslow,34250,icymi slcoregionaldev offering to businesses struggling in the covid19 pandemic here s how to apply,0.0
5322,H & FW Dept Odisha,278430,press release on covid19 29 july 2020,0.0
5323,"Dara Kass, MD",43812,fwiw barr should isolate for 14 days regardless of today s results as should every one who was exposed to th,0.0
5324,City of Malibu,13220,you re not alone there are resources for workers employers and families in los angeles county impacted by,0.0
5325,Ryan Gorman,4981,today s florida covid19 data 217 deaths a new single day record 2nd day in a row fl has set a 24 hour d,0.021645021645021644
5326,Charles Gaba,40111,here i ll make it easier for you mr finley obviously there s no guarantee that either line will continue along,0.0
5327,Jessica J. González,1535,mediajustice freepress changeterms facebook youtube accountabletech moonalice freepressaction gauravlaroia,0.0
5328,The CCPA,28757,canada s covid19 recovery plan must include increased funding for affordable housing and homelessness,0.0
5329,UN Development,1541282,over two thirds of workers in latin america amp caribbean are in the informal sector 61 survive without any social,0.03333333333333333
5330,German Embassy South Sudan,1458,head of cooperation janika walter met with genevacall to get an update how genevacall german funded acti,0.0
5333,Cricbuzz,4288833,covid 19 training protocols may become the norm in future reckons england captain eoinmorgan while addressing,0.0
5334,theJewish Voice,23081,120 olim from us including 78 future lone soldiers arrive in israel israelgov,0.0
5336,IndiaGlitz™ l Telugu,93269,required a plasma of recovered covid19 patient 25 28 days patient name satyanarayana consultant dr syamal,0.0
5338,RTA CHICAGO,4547,the rta offers several mobility programs to assist people with disabilities and older adults in accessing their tra,0.08888888888888889
5340,China Xinhua News,12680045,facts speak for themselves here are 18 lies peter navarro fabricated about china on covid19 pandemic we reveal f,0.0
